20211104 16:29:56.143,-63
20211104 16:29:57.234,-63
20211104 16:29:57.933,-63
20211104 16:29:58.327,-63
20211104 16:29:59.239,-63
20211104 16:29:59.415,-63
20211104 16:29:59.703,-63
20211104 16:30:00.479,-63
20211104 16:30:01.585,-63
20211104 16:30:01.705,-63
20211104 16:30:02.258,-63
20211104 16:30:02.633,-63
20211104 16:30:03.714,-63
20211104 16:30:03.766,-63
20211104 16:30:04.771,-63
20211104 16:30:05.688,-63
20211104 16:30:05.839,-63
20211104 16:30:05.875,-63
20211104 16:30:06.886,-63
20211104 16:30:07.721,-63
20211104 16:30:07.979,-63
20211104 16:30:08.894,-63
20211104 16:30:09.055,-63
20211104 16:30:09.710,-63
20211104 16:30:09.777,-63
20211104 16:30:10.157,-63
20211104 16:30:11.207,-63
20211104 16:30:11.922,-63
20211104 16:30:12.320,-63
20211104 16:30:12.720,-63
20211104 16:30:13.402,-63
20211104 16:30:14.534,-63
20211104 16:30:14.726,-63
20211104 16:30:14.952,-63
20211104 16:30:15.654,-63
20211104 16:30:15.793,-63
20211104 16:30:16.815,-63
20211104 16:30:17.781,-63
20211104 16:30:17.907,-63
20211104 16:30:17.987,-63
20211104 16:30:18.993,-63
20211104 16:30:19.850,-63
20211104 16:30:20.113,-63
20211104 16:30:21.020,-63
20211104 16:30:21.262,-63
20211104 16:30:21.801,-63
20211104 16:30:22.362,-63
20211104 16:30:23.497,-63
20211104 16:30:23.786,-63
20211104 16:30:24.077,-63
20211104 16:30:24.556,-63
20211104 16:30:25.690,-63
20211104 16:30:25.787,-63
20211104 16:30:26.788,-63
20211104 16:30:27.095,-63
20211104 16:30:27.779,-63
20211104 16:30:27.873,-63
20211104 16:30:28.965,-63
20211104 16:30:29.811,-63
20211104 16:30:30.035,-63
20211104 16:30:30.132,-63
20211104 16:30:31.138,-63
20211104 16:30:31.810,-63
20211104 16:30:32.250,-63
20211104 16:30:33.321,-63
20211104 16:30:33.789,-63
20211104 16:30:34.417,-63
20211104 16:30:34.801,-63
20211104 16:30:35.509,-63
20211104 16:30:35.795,-63
20211104 16:30:36.625,-63
20211104 16:30:37.700,-63
20211104 16:30:37.795,-63
20211104 16:30:37.818,-63
20211104 16:30:38.815,-63
20211104 16:30:39.783,-63
20211104 16:30:39.893,-63
20211104 16:30:40.845,-63
20211104 16:30:40.956,-63
20211104 16:30:41.783,-63
20211104 16:30:42.020,-63
20211104 16:30:43.092,-63
20211104 16:30:43.783,-63
20211104 16:30:43.872,-63
20211104 16:30:44.166,-63
20211104 16:30:45.276,-63
20211104 16:30:45.793,-63
20211104 16:30:46.360,-63
20211104 16:30:46.899,-63
20211104 16:30:47.469,-63
20211104 16:30:47.781,-63
20211104 16:30:48.545,-63
20211104 16:30:49.651,-63
20211104 16:30:49.792,-63
20211104 16:30:49.959,-63
20211104 16:30:50.706,-63
20211104 16:30:51.828,-63
20211104 16:30:51.861,-63
20211104 16:30:52.897,-63
20211104 16:30:52.985,-63
20211104 16:30:53.803,-63
20211104 16:30:53.979,-63
20211104 16:30:55.052,-63
20211104 16:30:55.790,-63
20211104 16:30:56.014,-63
20211104 16:30:56.158,-63
20211104 16:30:57.227,-63
20211104 16:30:57.808,-63
20211104 16:30:58.340,-63
20211104 16:30:59.039,-63
20211104 16:30:59.413,-63
20211104 16:30:59.799,-63
20211104 16:31:00.715,-63
20211104 16:31:00.781,-63
20211104 16:31:00.791,-63
20211104 16:31:00.801,-63
20211104 16:31:01.785,-63
20211104 16:31:01.799,-63
20211104 16:31:02.067,-63
20211104 16:31:02.845,-63
20211104 16:31:03.802,-63
20211104 16:31:03.910,-63
20211104 16:31:05.022,-63
20211104 16:31:05.799,-63
20211104 16:31:05.810,-63
20211104 16:31:06.098,-63
20211104 16:31:07.197,-63
20211104 16:31:07.822,-63
20211104 16:31:08.275,-63
20211104 16:31:08.837,-63
20211104 16:31:09.386,-63
20211104 16:31:09.786,-63
20211104 16:31:10.458,-63
20211104 16:31:11.566,-63
20211104 16:31:11.796,-63
20211104 16:31:11.864,-63
20211104 16:31:12.621,-63
20211104 16:31:13.769,-63
20211104 16:31:13.842,-63
20211104 16:31:14.830,-63
20211104 16:31:14.932,-63
20211104 16:31:15.783,-63
20211104 16:31:15.895,-63
20211104 16:31:16.021,-63
20211104 16:31:16.038,-63
20211104 16:31:16.960,-63
20211104 16:31:17.794,-63
20211104 16:31:17.961,-63
20211104 16:31:18.033,-63
20211104 16:31:19.092,-63
20211104 16:31:19.793,-63
20211104 16:31:20.210,-63
20211104 16:31:21.043,-63
20211104 16:31:21.282,-63
20211104 16:31:21.793,-63
20211104 16:31:21.998,-63
20211104 16:31:22.014,-63
20211104 16:31:22.410,-63
20211104 16:31:23.474,-63
20211104 16:31:23.792,-63
20211104 16:31:24.071,-63
20211104 16:31:24.580,-63
20211104 16:31:25.658,-63
20211104 16:31:25.791,-63
20211104 16:31:26.783,-63
20211104 16:31:27.097,-63
20211104 16:31:27.439,-65
20211104 16:31:27.459,-65
20211104 16:31:27.841,-65
20211104 16:31:27.846,-65
20211104 16:31:28.901,-65
20211104 16:31:29.795,-65
20211104 16:31:29.970,-65
20211104 16:31:30.124,-65
20211104 16:31:30.458,-65
20211104 16:31:30.473,-65
20211104 16:31:30.495,-65
20211104 16:31:31.036,-65
20211104 16:31:31.801,-65
20211104 16:31:32.112,-65
20211104 16:31:32.386,-65
20211104 16:31:32.410,-65
20211104 16:31:32.422,-65
20211104 16:31:33.209,-65
20211104 16:31:33.778,-65
20211104 16:31:34.234,-65
20211104 16:31:34.245,-65
20211104 16:31:34.258,-65
20211104 16:31:34.325,-65
20211104 16:31:35.449,-65
20211104 16:31:35.826,-65
20211104 16:31:35.827,-65
20211104 16:31:36.386,-65
20211104 16:31:36.450,-65
20211104 16:31:36.529,-65
20211104 16:31:37.733,-65
20211104 16:31:37.764,-65
20211104 16:31:37.771,-65
20211104 16:31:37.779,-65
20211104 16:31:37.800,-65
20211104 16:31:38.807,-65
20211104 16:31:38.851,-65
20211104 16:31:39.800,-65
20211104 16:31:39.859,-65
20211104 16:31:40.928,-65
20211104 16:31:41.788,-65
20211104 16:31:41.875,-65
20211104 16:31:42.042,-65
20211104 16:31:43.107,-65
20211104 16:31:43.787,-65
20211104 16:31:44.215,-65
20211104 16:31:44.904,-65
20211104 16:31:45.289,-65
20211104 16:31:45.775,-65
20211104 16:31:46.385,-65
20211104 16:31:47.479,-65
20211104 16:31:47.786,-65
20211104 16:31:47.931,-65
20211104 16:31:48.589,-65
20211104 16:31:48.830,-65
20211104 16:31:48.840,-65
20211104 16:31:48.849,-65
20211104 16:31:49.665,-65
20211104 16:31:49.798,-65
20211104 16:31:50.784,-65
20211104 16:31:50.958,-65
20211104 16:31:51.843,-65
20211104 16:31:51.844,-65
20211104 16:31:52.901,-65
20211104 16:31:53.795,-65
20211104 16:31:53.972,-65
20211104 16:31:53.983,-65
20211104 16:31:54.602,-65
20211104 16:31:54.623,-65
20211104 16:31:54.636,-65
20211104 16:31:55.042,-65
20211104 16:31:55.796,-65
20211104 16:31:56.128,-65
20211104 16:31:57.013,-65
20211104 16:31:57.247,-65
20211104 16:31:57.793,-65
20211104 16:31:58.325,-65
20211104 16:31:59.425,-65
20211104 16:31:59.793,-65
20211104 16:32:00.505,-65
20211104 16:32:01.252,-65
20211104 16:32:01.623,-65
20211104 16:32:01.792,-65
20211104 16:32:02.694,-65
20211104 16:32:03.809,-65
20211104 16:32:03.826,-65
20211104 16:32:04.876,-65
20211104 16:32:05.460,-65
20211104 16:32:05.826,-65
20211104 16:32:05.941,-65
20211104 16:32:06.993,-65
20211104 16:32:07.790,-65
20211104 16:32:08.122,-65
20211104 16:32:08.962,-65
20211104 16:32:09.185,-65
20211104 16:32:09.788,-65
20211104 16:32:10.331,-65
20211104 16:32:10.425,-65
20211104 16:32:10.438,-65
20211104 16:32:10.450,-65
20211104 16:32:10.463,-65
20211104 16:32:11.520,-65
20211104 16:32:11.798,-65
20211104 16:32:11.998,-65
20211104 16:32:12.620,-65
20211104 16:32:13.705,-65
20211104 16:32:13.786,-65
20211104 16:32:14.826,-65
20211104 16:32:15.034,-65
20211104 16:32:15.822,-65
20211104 16:32:15.894,-65
20211104 16:32:17.004,-65
20211104 16:32:17.794,-65
20211104 16:32:18.072,-65
20211104 16:32:18.080,-65
20211104 16:32:19.196,-65
20211104 16:32:19.794,-65
20211104 16:32:20.265,-65
20211104 16:32:21.102,-65
20211104 16:32:21.398,-65
20211104 16:32:21.829,-65
20211104 16:32:22.468,-65
20211104 16:32:23.572,-65
20211104 16:32:23.792,-65
20211104 16:32:24.125,-65
20211104 16:32:24.639,-65
20211104 16:32:25.780,-65
20211104 16:32:25.791,-65
20211104 16:32:26.836,-65
20211104 16:32:27.152,-65
20211104 16:32:27.816,-65
20211104 16:32:27.900,-65
20211104 16:32:28.957,-65
20211104 16:32:29.789,-65
20211104 16:32:30.088,-65
20211104 16:32:30.176,-65
20211104 16:32:31.149,-65
20211104 16:32:31.788,-65
20211104 16:32:32.267,-65
20211104 16:32:33.206,-65
20211104 16:32:33.337,-65
20211104 16:32:33.823,-65
