20210927 17:01:01.471,40
20210927 17:01:01.887,40
20210927 17:01:02.599,40
20210927 17:01:02.603,40
20210927 17:01:02.847,40
20210927 17:01:02.871,40
20210927 17:01:03.685,40
20210927 17:01:03.880,40
20210927 17:01:04.865,40
20210927 17:01:05.964,40
20210927 17:01:05.966,40
20210927 17:01:07.105,40
20210927 17:01:07.872,40
20210927 17:01:08.214,40
20210927 17:01:08.440,40
20210927 17:01:08.864,40
20210927 17:01:08.886,40
20210927 17:01:09.327,40
20210927 17:01:09.978,40
20210927 17:01:10.475,40
20210927 17:01:11.469,40
20210927 17:01:11.612,40
20210927 17:01:11.869,40
20210927 17:01:12.769,40
20210927 17:01:13.899,40
20210927 17:01:13.927,40
20210927 17:01:14.622,40
20210927 17:01:14.872,40
20210927 17:01:14.906,40
20210927 17:01:14.999,40
20210927 17:01:15.883,40
20210927 17:01:16.126,40
20210927 17:01:17.224,40
20210927 17:01:17.639,40
20210927 17:01:17.886,40
20210927 17:01:18.436,40
20210927 17:01:19.528,40
20210927 17:01:19.883,40
20210927 17:01:20.679,40
20210927 17:01:20.867,40
20210927 17:01:20.886,40
20210927 17:01:21.768,40
20210927 17:01:21.863,40
20210927 17:01:22.921,40
20210927 17:01:22.945,40
20210927 17:01:23.892,40
20210927 17:01:24.010,40
20210927 17:01:24.982,23
20210927 17:01:24.998,23
20210927 17:01:25.123,23
20210927 17:01:25.874,23
20210927 17:01:25.971,23
20210927 17:01:26.226,23
20210927 17:01:26.268,23
20210927 17:01:26.283,33
20210927 17:01:27.370,33
20210927 17:01:28.034,33
20210927 17:01:28.487,33
20210927 17:01:29.001,33
20210927 17:01:29.592,33
20210927 17:01:29.854,33
20210927 17:01:30.653,33
20210927 17:01:31.765,33
20210927 17:01:31.851,33
20210927 17:01:32.278,33
20210927 17:01:32.297,33
20210927 17:01:32.823,33
20210927 17:01:33.273,33
20210927 17:01:33.920,33
20210927 17:01:33.941,33
20210927 17:01:35.014,33
20210927 17:01:35.879,33
20210927 17:01:36.178,33
20210927 17:01:36.292,33
20210927 17:01:37.245,33
20210927 17:01:37.856,33
20210927 17:01:38.334,33
20210927 17:01:38.346,33
20210927 17:01:38.353,33
20210927 17:01:39.308,33
20210927 17:01:39.436,33
20210927 17:01:39.855,33
20210927 17:01:40.524,33
20210927 17:01:41.616,33
20210927 17:01:41.861,33
20210927 17:01:42.742,33
20210927 17:01:43.801,33
20210927 17:01:43.856,33
20210927 17:01:44.276,33
20210927 17:01:44.284,33
20210927 17:01:44.285,33
20210927 17:01:44.886,33
20210927 17:01:45.938,33
20210927 17:01:45.951,33
20210927 17:01:46.996,33
20210927 17:01:47.304,33
20210927 17:01:47.842,33
20210927 17:01:48.053,33
20210927 17:01:49.102,33
20210927 17:01:49.865,33
20210927 17:01:50.203,33
20210927 17:01:50.284,33
20210927 17:01:50.296,33
20210927 17:01:50.336,33
20210927 17:01:51.324,33
20210927 17:01:51.873,33
20210927 17:01:52.387,33
20210927 17:01:53.487,33
20210927 17:01:53.887,33
20210927 17:01:54.611,33
20210927 17:01:54.904,33
20210927 17:01:55.751,33
20210927 17:01:55.857,33
20210927 17:01:56.807,33
20210927 17:01:57.891,33
20210927 17:01:57.911,33
20210927 17:01:58.943,33
20210927 17:01:59.689,33
20210927 17:01:59.868,33
20210927 17:01:59.999,33
20210927 17:02:01.054,33
20210927 17:02:01.870,33
20210927 17:02:02.141,33
20210927 17:02:02.702,33
20210927 17:02:03.195,33
20210927 17:02:03.926,33
20210927 17:02:04.289,33
