20210917 10:33:24.135,11
20210917 10:33:24.150,11
20210917 10:33:24.154,11
20210917 10:33:24.157,11
20210917 10:33:24.158,11
20210917 10:33:25.015,11
20210917 10:33:26.365,11
20210917 10:33:26.435,11
20210917 10:33:26.439,11
20210917 10:33:26.758,11
20210917 10:33:27.422,11
20210917 10:33:28.501,11
20210917 10:33:29.392,11
20210917 10:33:29.551,11
20210917 10:33:30.637,11
20210917 10:33:31.398,11
20210917 10:33:31.700,11
20210917 10:33:32.278,11
20210917 10:33:32.288,11
20210917 10:33:32.802,11
20210917 10:33:33.402,11
20210917 10:33:33.440,11
20210917 10:33:33.895,11
20210917 10:33:35.016,11
20210917 10:33:35.398,11
20210917 10:33:36.150,11
20210917 10:33:36.456,11
20210917 10:33:37.297,11
20210917 10:33:37.426,11
20210917 10:33:38.282,11
20210917 10:33:38.297,11
20210917 10:33:38.401,11
20210917 10:33:39.373,11
20210917 10:33:39.512,11
20210917 10:33:39.554,11
20210917 10:33:40.606,11
20210917 10:33:41.397,11
20210917 10:33:41.746,11
20210917 10:33:42.851,11
20210917 10:33:43.408,11
20210917 10:33:43.432,11
20210917 10:33:43.976,11
20210917 10:33:44.291,11
20210917 10:33:44.304,11
20210917 10:33:45.097,11
20210917 10:33:45.384,11
20210917 10:33:46.248,11
20210917 10:33:46.439,11
20210917 10:33:47.162,11
20210917 10:33:47.173,7
20210917 10:33:47.350,7
20210917 10:33:47.415,7
20210917 10:33:48.453,7
20210917 10:33:49.395,7
20210917 10:33:49.536,7
20210917 10:33:49.538,7
20210917 10:33:50.640,7
20210917 10:33:51.437,7
20210917 10:33:51.764,7
20210917 10:33:52.577,7
20210917 10:33:52.913,7
20210917 10:33:53.171,7
20210917 10:33:53.183,7
20210917 10:33:53.398,7
20210917 10:33:54.051,7
20210917 10:33:55.162,7
20210917 10:33:55.394,7
20210917 10:33:56.291,7
20210917 10:33:57.418,7
20210917 10:33:57.468,7
20210917 10:33:58.524,7
20210917 10:33:58.966,7
20210917 10:33:59.171,7
20210917 10:33:59.183,7
20210917 10:33:59.394,7
20210917 10:33:59.645,7
20210917 10:34:00.770,7
20210917 10:34:01.425,7
20210917 10:34:01.900,7
20210917 10:34:03.056,7
20210917 10:34:03.410,7
20210917 10:34:03.499,7
20210917 10:34:04.176,7
20210917 10:34:05.284,7
20210917 10:34:05.412,7
20210917 10:34:05.770,7
20210917 10:34:05.800,7
20210917 10:34:05.826,7
20210917 10:34:05.852,7
20210917 10:34:06.380,7
20210917 10:34:07.472,7
20210917 10:34:07.510,7
20210917 10:34:08.446,7
20210917 10:34:08.558,7
20210917 10:34:09.440,7
20210917 10:34:09.675,7
20210917 10:34:10.787,7
20210917 10:34:11.408,7
20210917 10:34:11.468,7
20210917 10:34:11.480,6
20210917 10:34:11.481,6
20210917 10:34:11.912,6
20210917 10:34:13.027,6
20210917 10:34:13.424,6
20210917 10:34:14.178,6
20210917 10:34:14.494,6
20210917 10:34:15.342,6
20210917 10:34:15.418,6
20210917 10:34:16.448,6
20210917 10:34:17.417,6
20210917 10:34:17.542,6
