20210927 17:01:01.471,477
20210927 17:01:01.887,477
20210927 17:01:02.599,477
20210927 17:01:02.603,477
20210927 17:01:02.847,477
20210927 17:01:02.871,477
20210927 17:01:03.685,477
20210927 17:01:03.880,477
20210927 17:01:04.865,477
20210927 17:01:05.964,477
20210927 17:01:05.966,477
20210927 17:01:07.105,477
20210927 17:01:07.872,477
20210927 17:01:08.214,477
20210927 17:01:08.440,477
20210927 17:01:08.864,477
20210927 17:01:08.886,477
20210927 17:01:09.327,477
20210927 17:01:09.978,477
20210927 17:01:10.475,477
20210927 17:01:11.469,477
20210927 17:01:11.612,477
20210927 17:01:11.869,477
20210927 17:01:12.769,477
20210927 17:01:13.899,477
20210927 17:01:13.927,477
20210927 17:01:14.622,477
20210927 17:01:14.872,477
20210927 17:01:14.906,477
20210927 17:01:14.999,477
20210927 17:01:15.883,477
20210927 17:01:16.126,477
20210927 17:01:17.224,477
20210927 17:01:17.639,477
20210927 17:01:17.886,477
20210927 17:01:18.436,477
20210927 17:01:19.528,477
20210927 17:01:19.883,477
20210927 17:01:20.679,477
20210927 17:01:20.867,477
20210927 17:01:20.886,477
20210927 17:01:21.768,477
20210927 17:01:21.863,477
20210927 17:01:22.921,477
20210927 17:01:22.945,477
20210927 17:01:23.892,477
20210927 17:01:24.010,477
20210927 17:01:24.982,477
20210927 17:01:24.998,477
20210927 17:01:25.123,477
20210927 17:01:25.874,477
20210927 17:01:25.971,477
20210927 17:01:26.226,477
20210927 17:01:26.268,477
20210927 17:01:26.283,477
20210927 17:01:27.370,477
20210927 17:01:28.034,477
20210927 17:01:28.487,477
20210927 17:01:29.001,477
20210927 17:01:29.592,477
20210927 17:01:29.854,477
20210927 17:01:30.653,477
20210927 17:01:31.765,477
20210927 17:01:31.851,477
20210927 17:01:32.278,477
20210927 17:01:32.297,477
20210927 17:01:32.823,477
20210927 17:01:33.273,477
20210927 17:01:33.920,477
20210927 17:01:33.941,477
20210927 17:01:35.014,477
20210927 17:01:35.879,477
20210927 17:01:36.178,477
20210927 17:01:36.292,477
20210927 17:01:37.245,477
20210927 17:01:37.856,477
20210927 17:01:38.334,477
20210927 17:01:38.346,477
20210927 17:01:38.353,477
20210927 17:01:39.308,477
20210927 17:01:39.436,477
20210927 17:01:39.855,477
20210927 17:01:40.524,477
20210927 17:01:41.616,477
20210927 17:01:41.861,477
20210927 17:01:42.742,477
20210927 17:01:43.801,477
20210927 17:01:43.856,477
20210927 17:01:44.276,477
20210927 17:01:44.284,477
20210927 17:01:44.285,477
20210927 17:01:44.886,477
20210927 17:01:45.938,477
20210927 17:01:45.951,477
20210927 17:01:46.996,477
20210927 17:01:47.304,477
20210927 17:01:47.842,477
20210927 17:01:48.053,477
20210927 17:01:49.102,477
20210927 17:01:49.865,477
20210927 17:01:50.203,477
20210927 17:01:50.284,477
20210927 17:01:50.296,477
20210927 17:01:50.336,477
20210927 17:01:51.324,477
20210927 17:01:51.873,477
20210927 17:01:52.387,477
20210927 17:01:53.487,477
20210927 17:01:53.887,477
20210927 17:01:54.611,477
20210927 17:01:54.904,477
20210927 17:01:55.751,477
20210927 17:01:55.857,477
20210927 17:01:56.807,477
20210927 17:01:57.891,477
20210927 17:01:57.911,477
20210927 17:01:58.943,477
20210927 17:01:59.689,477
20210927 17:01:59.868,477
20210927 17:01:59.999,477
20210927 17:02:01.054,477
20210927 17:02:01.870,477
20210927 17:02:02.141,477
20210927 17:02:02.702,477
20210927 17:02:03.195,477
20210927 17:02:03.926,477
20210927 17:02:04.289,477
20210927 17:02:05.354,477
20210927 17:02:05.715,477
20210927 17:02:05.852,477
20210927 17:02:06.439,477
20210927 17:02:07.496,477
20210927 17:02:07.860,477
20210927 17:02:08.581,477
20210927 17:02:08.732,477
20210927 17:02:09.656,477
20210927 17:02:09.866,477
20210927 17:02:10.741,477
20210927 17:02:11.743,477
20210927 17:02:11.801,477
20210927 17:02:11.858,477
20210927 17:02:12.898,477
20210927 17:02:13.852,477
20210927 17:02:13.953,477
20210927 17:02:15.011,477
20210927 17:02:15.583,477
20210927 17:02:15.869,477
20210927 17:02:16.070,477
20210927 17:02:17.148,477
20210927 17:02:17.865,477
20210927 17:02:18.217,477
20210927 17:02:18.595,477
20210927 17:02:19.308,477
20210927 17:02:19.881,477
20210927 17:02:20.380,477
20210927 17:02:21.469,477
20210927 17:02:21.609,477
20210927 17:02:21.992,477
20210927 17:02:22.541,477
20210927 17:02:23.627,477
20210927 17:02:23.876,477
20210927 17:02:24.690,477
20210927 17:02:25.776,477
20210927 17:02:25.858,477
20210927 17:02:26.839,477
20210927 17:02:27.895,477
20210927 17:02:27.910,477
20210927 17:02:28.938,477
20210927 17:02:29.726,477
20210927 17:02:29.851,477
20210927 17:02:29.995,477
20210927 17:02:31.060,477
20210927 17:02:31.864,477
20210927 17:02:32.122,477
20210927 17:02:32.740,477
20210927 17:02:33.190,477
20210927 17:02:33.856,477
20210927 17:02:34.281,477
20210927 17:02:35.341,477
20210927 17:02:35.755,477
20210927 17:02:35.851,477
20210927 17:02:36.429,477
20210927 17:02:37.500,477
20210927 17:02:37.871,477
20210927 17:02:37.938,477
20210927 17:02:37.949,477
20210927 17:02:38.583,477
20210927 17:02:38.775,477
20210927 17:02:39.660,477
20210927 17:02:39.916,477
20210927 17:02:40.741,477
20210927 17:02:41.846,477
20210927 17:02:41.901,477
20210927 17:02:42.837,477
20210927 17:02:42.946,477
20210927 17:02:43.890,477
20210927 17:02:44.068,477
20210927 17:02:45.196,477
20210927 17:02:45.863,477
20210927 17:02:45.951,477
20210927 17:02:46.324,477
20210927 17:02:47.506,477
20210927 17:02:47.893,477
20210927 17:02:48.610,477
20210927 17:02:49.750,477
20210927 17:02:49.887,477
20210927 17:02:50.044,477
20210927 17:02:50.856,477
20210927 17:02:51.956,477
20210927 17:02:51.958,477
20210927 17:02:53.096,477
20210927 17:02:53.310,477
20210927 17:02:53.326,477
20210927 17:02:53.863,477
20210927 17:02:54.264,477
20210927 17:02:54.265,477
20210927 17:02:55.403,477
20210927 17:02:55.890,477
20210927 17:02:56.519,477
20210927 17:02:57.615,477
20210927 17:02:57.987,477
20210927 17:02:58.442,477
20210927 17:02:58.734,477
20210927 17:02:59.322,477
20210927 17:02:59.337,477
20210927 17:02:59.839,477
20210927 17:02:59.888,477
20210927 17:03:00.947,477
20210927 17:03:01.460,477
20210927 17:03:01.878,477
20210927 17:03:02.043,477
20210927 17:03:03.180,477
20210927 17:03:03.869,477
20210927 17:03:04.283,477
20210927 17:03:04.479,477
20210927 17:03:05.434,477
20210927 17:03:05.460,477
20210927 17:03:05.479,477
20210927 17:03:05.869,477
20210927 17:03:06.531,477
20210927 17:03:07.497,477
20210927 17:03:07.749,477
20210927 17:03:07.869,477
20210927 17:03:08.871,477
20210927 17:03:09.983,477
20210927 17:03:09.984,477
20210927 17:03:10.536,477
20210927 17:03:11.101,477
20210927 17:03:11.349,477
20210927 17:03:11.365,477
20210927 17:03:11.861,477
20210927 17:03:12.231,477
